,Unnamed: 0,filename,caption_generated,Pass(0)/Fail(1),Objects_Present
3857,3857,/kaggle/input/facebook-hateful-meme-dataset/data/img/58793.png,Dishes,0,['dish']
3858,3858,/kaggle/input/facebook-hateful-meme-dataset/data/img/93615.png,"A candle, a candle holder, a candle, a candle holder, a candle, a candle holder, a candle, a candle holder, a candle, a candle holder, a candle, a candle holder, a candle, a candle holder, a candle, a candle holder, a candle, a candle holder, a candle, a candle holder, a candle, a candle, a candle holder, a candle, a candle holder",0,"['candle', 'candle', 'holder', 'candle', 'candle', 'holder', 'candle', 'candle', 'holder', 'candle', 'candle', 'holder', 'candle', 'candle', 'holder', 'candle', 'candle', 'holder', 'candle', 'candle', 'holder', 'candle', 'candle', 'holder', 'candle', 'candle', 'holder', 'candle', 'candle', 'holder', 'candle', 'candle', 'candle', 'holder', 'candle', 'candle', 'holder']"
3859,3859,/kaggle/input/facebook-hateful-meme-dataset/data/img/73059.png,A phobia is an irrational fear that Muslims may not be terrorists but a fear of Islam is not irrational,0,"['phobia', 'fear', 'Muslims', 'terrorist', 'fear', 'Islam']"
3860,3860,/kaggle/input/facebook-hateful-meme-dataset/data/img/35419.png,When someone calls you by your gaming name in public,0,"['someone', 'gaming', 'name', 'public']"
3861,3861,/kaggle/input/facebook-hateful-meme-dataset/data/img/65392.png,A pregnant woman,0,['woman']
3862,3862,/kaggle/input/facebook-hateful-meme-dataset/data/img/72584.png,"A woman in a party dress, a microphone, and a man in a suit",0,"['woman', 'party', 'dress', 'microphone', 'man', 'suit']"
3863,3863,/kaggle/input/facebook-hateful-meme-dataset/data/img/09624.png,White people already paid their reparations,0,"['people', 'reparation']"
3864,3864,/kaggle/input/facebook-hateful-meme-dataset/data/img/97860.png,"A man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man",0,"['man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man']"
3865,3865,/kaggle/input/facebook-hateful-meme-dataset/data/img/62158.png,The atomic bomb dropped on Hiroshima in 1945.,0,"['bomb', 'Hiroshima']"
3866,3866,/kaggle/input/facebook-hateful-meme-dataset/data/img/18490.png,The Soviet Union was the largest exporter of weapons to the United States during the Cold War,0,"['Soviet', 'Union', 'exporter', 'weapon', 'United', 'States', 'Cold', 'War']"
3867,3867,/kaggle/input/facebook-hateful-meme-dataset/data/img/34798.png,Wheelchair,0,['wheelchair']
3868,3868,/kaggle/input/facebook-hateful-meme-dataset/data/img/17208.png,The Gestapo,0,['Gestapo']
3869,3869,/kaggle/input/facebook-hateful-meme-dataset/data/img/73690.png,A man dressed as a chicken,0,"['man', 'chicken']"
3870,3870,/kaggle/input/facebook-hateful-meme-dataset/data/img/48507.png,Black people,0,['people']
3871,3871,/kaggle/input/facebook-hateful-meme-dataset/data/img/90761.png,Bernie Sanders,0,"['Bernie', 'Sanders']"
3872,3872,/kaggle/input/facebook-hateful-meme-dataset/data/img/35480.png,A new slow cooker,0,['cooker']
3873,3873,/kaggle/input/facebook-hateful-meme-dataset/data/img/17358.png,Penguins,0,['penguin']
3874,3874,/kaggle/input/facebook-hateful-meme-dataset/data/img/58716.png,They are vegetables,0,['vegetable']
3875,3875,/kaggle/input/facebook-hateful-meme-dataset/data/img/92614.png,"Islam, Children, and a concert",0,"['Islam', 'Children', 'concert']"
3876,3876,/kaggle/input/facebook-hateful-meme-dataset/data/img/41298.png,Shutters clogged,0,['shutter']
3877,3877,/kaggle/input/facebook-hateful-meme-dataset/data/img/43082.png,"A black woman, a dog, and a feminist",0,"['woman', 'dog', 'feminist']"
3878,3878,/kaggle/input/facebook-hateful-meme-dataset/data/img/78192.png,"A man with a beard, a woman with a beard, a woman with a beard, a woman with a beard, a woman with a beard, a woman with a beard, a woman with a beard, a woman with a beard, a woman with a beard, a woman with a beard, a woman with a beard, a woman with a beard, a woman with a beard, a woman with a beard, a woman",0,"['man', 'beard', 'woman', 'beard', 'woman', 'beard', 'woman', 'beard', 'woman', 'beard', 'woman', 'beard', 'woman', 'beard', 'woman', 'beard', 'woman', 'beard', 'woman', 'beard', 'woman', 'beard', 'woman', 'beard', 'woman', 'beard', 'woman', 'beard', 'woman']"
3879,3879,/kaggle/input/facebook-hateful-meme-dataset/data/img/36725.png,"Dogs, food, and a black person",0,"['dog', 'food', 'person']"
3880,3880,/kaggle/input/facebook-hateful-meme-dataset/data/img/87621.png,Today in the news more peaceful terrorists blowing up in the news more,0,"['today', 'news', 'terrorist', 'news']"
3881,3881,/kaggle/input/facebook-hateful-meme-dataset/data/img/65708.png,A gift card for Blockbuster,0,"['gift', 'card', 'Blockbuster']"
3882,3882,/kaggle/input/facebook-hateful-meme-dataset/data/img/81296.png,A tragedy,0,['tragedy']
3883,3883,/kaggle/input/facebook-hateful-meme-dataset/data/img/65739.png,C-c-c-c-c-c-c-c-c-c-c-c-c-c-c-c-c-c-c-c-c-c-c-c-c-c-c-c-c-c-c-c-c-c-c-c-c-c-c-c-c-c-c-,0,"['C', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c', 'c-']"
3884,3884,/kaggle/input/facebook-hateful-meme-dataset/data/img/81540.png,"The Twin Towers, the Pentagon, and the World Trade Center",0,"['Twin', 'Towers', 'Pentagon', 'World', 'Trade', 'Center']"
3885,3885,/kaggle/input/facebook-hateful-meme-dataset/data/img/65782.png,These were the men who were protesting there,0,['man']
3886,3886,/kaggle/input/facebook-hateful-meme-dataset/data/img/72451.png,"Hitler, the Nazi, and a phone",0,"['Hitler', 'Nazi', 'phone']"
3887,3887,/kaggle/input/facebook-hateful-meme-dataset/data/img/09413.png,Two women,0,['woman']
3888,3888,/kaggle/input/facebook-hateful-meme-dataset/data/img/54683.png,"A man with a beard, a woman with a scarf, a man with glasses, a man with a beard, a woman with a scarf, a man with glasses, a woman with a scarf, a man with a beard, a woman with a scarf, a man with glasses, a woman with a scarf, a man with glasses, a woman with a scarf, a man with a beard, a woman with a scarf,",0,"['man', 'beard', 'woman', 'scarf', 'man', 'glass', 'man', 'beard', 'woman', 'scarf', 'man', 'glass', 'woman', 'scarf', 'man', 'beard', 'woman', 'scarf', 'man', 'glass', 'woman', 'scarf', 'man', 'glass', 'woman', 'scarf', 'man', 'beard', 'woman', 'scarf']"
3889,3889,/kaggle/input/facebook-hateful-meme-dataset/data/img/50823.png,"A dog, a passport, and a child",0,"['dog', 'passport', 'child']"
3890,3890,/kaggle/input/facebook-hateful-meme-dataset/data/img/92064.png,"A goat, a man, and a woman",0,"['goat', 'man', 'woman']"
3891,3891,/kaggle/input/facebook-hateful-meme-dataset/data/img/84291.png,"Housing, free electricity, healthcare, and education for my wife and children",0,"['housing', 'electricity', 'healthcare', 'education', 'wife', 'child']"
3892,3892,/kaggle/input/facebook-hateful-meme-dataset/data/img/56841.png,Not all of us are terrorists but all terrorists are one out of us,0,"['terrorist', 'terrorist']"
3893,3893,/kaggle/input/facebook-hateful-meme-dataset/data/img/70495.png,A black belt in mapporn,0,"['belt', 'mapporn']"
3894,3894,/kaggle/input/facebook-hateful-meme-dataset/data/img/30561.png,Hitler,0,['hitler']
3895,3895,/kaggle/input/facebook-hateful-meme-dataset/data/img/90138.png,A karate master,0,"['karate', 'master']"
3896,3896,/kaggle/input/facebook-hateful-meme-dataset/data/img/08423.png,True love is an emotion,0,"['love', 'emotion']"
3897,3897,/kaggle/input/facebook-hateful-meme-dataset/data/img/46872.png,Hitler,0,['hitler']
3898,3898,/kaggle/input/facebook-hateful-meme-dataset/data/img/74965.png,Some people some other people,0,"['people', 'people']"
3899,3899,/kaggle/input/facebook-hateful-meme-dataset/data/img/83415.png,The president of the United States and the president of North Korea,0,"['president', 'United', 'States', 'president', 'North', 'Korea']"
3900,3900,/kaggle/input/facebook-hateful-meme-dataset/data/img/95208.png,A man and his son in a field,0,"['man', 'son', 'field']"
3901,3901,/kaggle/input/facebook-hateful-meme-dataset/data/img/17453.png,Scimitars,0,['scimitar']
3902,3902,/kaggle/input/facebook-hateful-meme-dataset/data/img/50239.png,"Africa, we don't do that here",0,['Africa']
3903,3903,/kaggle/input/facebook-hateful-meme-dataset/data/img/78623.png,"A border wall, a vehicle, and a fence",0,"['border', 'wall', 'vehicle', 'fence']"
3904,3904,/kaggle/input/facebook-hateful-meme-dataset/data/img/96415.png,The Quran,0,['Quran']
3905,3905,/kaggle/input/facebook-hateful-meme-dataset/data/img/90574.png,"I am hungry, let's eat a dog",0,['dog']
3906,3906,/kaggle/input/facebook-hateful-meme-dataset/data/img/42093.png,"The American flag, the American flag, the American flag, the American flag, the American flag, the American flag, the American flag, the American flag, the American flag, the American flag, the American flag, the American flag, the American flag, the American flag, the American flag, the American flag, the American flag, the American flag, the American flag, the American flag, the American flag, the American",0,"['flag', 'flag', 'flag', 'flag', 'flag', 'flag', 'flag', 'flag', 'flag', 'flag', 'flag', 'flag', 'flag', 'flag', 'flag', 'flag', 'flag', 'flag', 'flag', 'flag', 'flag', 'American']"
3907,3907,/kaggle/input/facebook-hateful-meme-dataset/data/img/50472.png,Rice krispies,0,['rice']
3908,3908,/kaggle/input/facebook-hateful-meme-dataset/data/img/70496.png,A beer mug,0,"['beer', 'mug']"
3909,3909,/kaggle/input/facebook-hateful-meme-dataset/data/img/01749.png,Cannabis is dangerous and pharmaceuticals are good for you,0,"['Cannabis', 'pharmaceutical']"
3910,3910,/kaggle/input/facebook-hateful-meme-dataset/data/img/81094.png,A swing set.,0,"['swing', 'set']"
3911,3911,/kaggle/input/facebook-hateful-meme-dataset/data/img/67041.png,"A man with a beard, a hat, and a smile",0,"['man', 'beard', 'hat', 'smile']"
3912,3912,/kaggle/input/facebook-hateful-meme-dataset/data/img/40653.png,A man in a tuxedo,0,"['man', 'tuxedo']"
3913,3913,/kaggle/input/facebook-hateful-meme-dataset/data/img/78214.png,Parkinson's Center,0,"['Parkinson', 'Center']"
3914,3914,/kaggle/input/facebook-hateful-meme-dataset/data/img/86172.png,When the school shooter finally leaves and the hottest girl in class is laying dead it's free real estate,0,"['school', 'shooter', 'girl', 'class', 'estate']"
3915,3915,/kaggle/input/facebook-hateful-meme-dataset/data/img/79348.png,A dog,0,['dog']
3916,3916,/kaggle/input/facebook-hateful-meme-dataset/data/img/67024.png,"The christians think this holiday is about jesus, but it's really about jesus, but it's really about jesus, but it's really about jesus, but it's really about jesus, but it's really about jesus, but it's really about jesus, but it's really about jesus, but it's really about jesus, but it",0,"['christians', 'holiday', 'jesus', 'jesus', 'jesus', 'jesus', 'jesus', 'jesus', 'jesus', 'jesus', 'jesus']"
3917,3917,/kaggle/input/facebook-hateful-meme-dataset/data/img/62381.png,A child and a dog,0,"['child', 'dog']"
3918,3918,/kaggle/input/facebook-hateful-meme-dataset/data/img/74351.png,Go pluck yourself,0,[]
3919,3919,/kaggle/input/facebook-hateful-meme-dataset/data/img/78014.png,"A door, a man, and a door knob",0,"['door', 'man', 'door', 'knob']"
3920,3920,/kaggle/input/facebook-hateful-meme-dataset/data/img/62745.png,The Holocaust,0,['Holocaust']
3921,3921,/kaggle/input/facebook-hateful-meme-dataset/data/img/20473.png,A man with a beard and a jacket,0,"['man', 'beard', 'jacket']"
3922,3922,/kaggle/input/facebook-hateful-meme-dataset/data/img/21453.png,Gay men on their way home after pride week,0,"['man', 'way', 'home', 'pride', 'week']"
3923,3923,/kaggle/input/facebook-hateful-meme-dataset/data/img/81579.png,"A wheelchair, a woman in a wheelchair, and a woman in a wheelchair",0,"['wheelchair', 'woman', 'wheelchair', 'woman', 'wheelchair']"
3924,3924,/kaggle/input/facebook-hateful-meme-dataset/data/img/27905.png,A man in a suit,0,"['man', 'suit']"
3925,3925,/kaggle/input/facebook-hateful-meme-dataset/data/img/25614.png,Black sugar crystals,0,"['sugar', 'crystal']"
3926,3926,/kaggle/input/facebook-hateful-meme-dataset/data/img/37649.png,When you fall face first in the mud,0,"['face', 'mud']"
3927,3927,/kaggle/input/facebook-hateful-meme-dataset/data/img/75921.png,Baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,0,['baaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa']
3928,3928,/kaggle/input/facebook-hateful-meme-dataset/data/img/42903.png,A man in a bathtub,0,"['man', 'bathtub']"
3929,3929,/kaggle/input/facebook-hateful-meme-dataset/data/img/50261.png,Haters will say it's photoshop,0,"['hater', 'photoshop']"
3930,3930,/kaggle/input/facebook-hateful-meme-dataset/data/img/81304.png,Muslims goats,0,"['Muslims', 'goat']"
3931,3931,/kaggle/input/facebook-hateful-meme-dataset/data/img/35894.png,"A man, a truck, a gun, and a black man",0,"['man', 'truck', 'gun', 'man']"
3932,3932,/kaggle/input/facebook-hateful-meme-dataset/data/img/34952.png,Real men pray for each other they don't hate on each other,0,['man']
3933,3933,/kaggle/input/facebook-hateful-meme-dataset/data/img/19275.png,The flags of the United States and Mexico,0,"['flag', 'United', 'States', 'Mexico']"
3934,3934,/kaggle/input/facebook-hateful-meme-dataset/data/img/46918.png,Muslims in congress 2019,0,"['Muslims', 'congress']"
3935,3935,/kaggle/input/facebook-hateful-meme-dataset/data/img/06874.png,Volkswagen cars,0,"['volkswagen', 'car']"
3936,3936,/kaggle/input/facebook-hateful-meme-dataset/data/img/54817.png,"A wedding cake, a wedding ring, a wedding bouquet, a wedding dress, a wedding ring, a wedding bouquet, a wedding dress, a wedding bouquet, a wedding dress, a wedding ring, a wedding bouquet, a wedding dress, a wedding ring, a wedding bouquet, a wedding dress, a wedding bouquet, a wedding dress, a wedding ring, a wedding bouquet, a wedding dress",0,"['wedding', 'cake', 'wedding', 'ring', 'wedding', 'bouquet', 'wedding', 'dress', 'wedding', 'ring', 'wedding', 'bouquet', 'wedding', 'dress', 'wedding', 'bouquet', 'wedding', 'dress', 'wedding', 'ring', 'wedding', 'bouquet', 'wedding', 'dress', 'wedding', 'ring', 'wedding', 'bouquet', 'wedding', 'dress', 'wedding', 'bouquet', 'wedding', 'dress', 'wedding', 'ring', 'wedding', 'bouquet', 'wedding', 'dress']"
3937,3937,/kaggle/input/facebook-hateful-meme-dataset/data/img/35219.png,"A chicken, a man, and a prison",0,"['chicken', 'man', 'prison']"
3938,3938,/kaggle/input/facebook-hateful-meme-dataset/data/img/65740.png,A girl from auschwitz,0,"['girl', 'auschwitz']"
3939,3939,/kaggle/input/facebook-hateful-meme-dataset/data/img/20143.png,"A cowboy hat, a barn, and a man with a mustache",0,"['cowboy', 'hat', 'barn', 'man', 'mustache']"
3940,3940,/kaggle/input/facebook-hateful-meme-dataset/data/img/01469.png,The bomb has been defused,0,['bomb']
3941,3941,/kaggle/input/facebook-hateful-meme-dataset/data/img/82947.png,"A sandwich, a knife, and a mayo",0,"['sandwich', 'knife', 'mayo']"
3942,3942,/kaggle/input/facebook-hateful-meme-dataset/data/img/94175.png,Jesus,0,['Jesus']
3943,3943,/kaggle/input/facebook-hateful-meme-dataset/data/img/06712.png,A man and a woman,0,"['man', 'woman']"
3944,3944,/kaggle/input/facebook-hateful-meme-dataset/data/img/94361.png,Cake,0,['cake']
3945,3945,/kaggle/input/facebook-hateful-meme-dataset/data/img/50146.png,Her back must hurt,0,['back']
3946,3946,/kaggle/input/facebook-hateful-meme-dataset/data/img/56392.png,Bears.,0,['bear']
3947,3947,/kaggle/input/facebook-hateful-meme-dataset/data/img/83964.png,A woman in a red dress,0,"['woman', 'dress']"
3948,3948,/kaggle/input/facebook-hateful-meme-dataset/data/img/86753.png,"A plate, a fork, a knife, and a spoon.",0,"['plate', 'fork', 'knife', 'spoon']"
3949,3949,/kaggle/input/facebook-hateful-meme-dataset/data/img/74235.png,"Chloride, potassium iodide, and potassium iodide",0,"['Chloride', 'potassium', 'iodide', 'potassium', 'iodide']"
3950,3950,/kaggle/input/facebook-hateful-meme-dataset/data/img/81409.png,Deer,0,['deer']
3951,3951,/kaggle/input/facebook-hateful-meme-dataset/data/img/17326.png,"A punching bag, a child, and a mother",0,"['punching', 'bag', 'child', 'mother']"
3952,3952,/kaggle/input/facebook-hateful-meme-dataset/data/img/05379.png,A man and a woman,0,"['man', 'woman']"
3953,3953,/kaggle/input/facebook-hateful-meme-dataset/data/img/90612.png,Perks of being my friend? You'll be the normal one,0,"['perk', 'friend', 'one']"
3954,3954,/kaggle/input/facebook-hateful-meme-dataset/data/img/84721.png,A cowgirl,0,['cowgirl']
3955,3955,/kaggle/input/facebook-hateful-meme-dataset/data/img/58340.png,Abortion,0,['abortion']
3956,3956,/kaggle/input/facebook-hateful-meme-dataset/data/img/90583.png,The government,0,['government']
3957,3957,/kaggle/input/facebook-hateful-meme-dataset/data/img/52487.png,The shot you never hear,0,['shot']
3958,3958,/kaggle/input/facebook-hateful-meme-dataset/data/img/91764.png,Seagulls,0,['Seagulls']
3959,3959,/kaggle/input/facebook-hateful-meme-dataset/data/img/83579.png,"Hitler, the oven, and a meal in right away.",0,"['Hitler', 'oven', 'meal']"
3960,3960,/kaggle/input/facebook-hateful-meme-dataset/data/img/47985.png,Two police officers,0,"['police', 'officer']"
3961,3961,/kaggle/input/facebook-hateful-meme-dataset/data/img/05327.png,A woman in a red dress,0,"['woman', 'dress']"
3962,3962,/kaggle/input/facebook-hateful-meme-dataset/data/img/23761.png,This lady is not amused,0,['lady']
3963,3963,/kaggle/input/facebook-hateful-meme-dataset/data/img/19258.png,Handjobs sold separately,0,['Handjobs']
3964,3964,/kaggle/input/facebook-hateful-meme-dataset/data/img/78094.png,"The pope, the gold thing, and the children",0,"['pope', 'gold', 'thing', 'child']"
3965,3965,/kaggle/input/facebook-hateful-meme-dataset/data/img/36120.png,A child and a tablet,0,"['child', 'tablet']"
3966,3966,/kaggle/input/facebook-hateful-meme-dataset/data/img/79321.png,Captain America when he arrives back in the forties i'm gonna say the word,0,"['Captain', 'America', 'forty', 'word']"
3967,3967,/kaggle/input/facebook-hateful-meme-dataset/data/img/24581.png,Pedestrians,0,['pedestrian']
3968,3968,/kaggle/input/facebook-hateful-meme-dataset/data/img/42861.png,A woman in a blue shirt and jeans,0,"['woman', 'shirt', 'jean']"
3969,3969,/kaggle/input/facebook-hateful-meme-dataset/data/img/97628.png,A child and a father,0,"['child', 'father']"
3970,3970,/kaggle/input/facebook-hateful-meme-dataset/data/img/21309.png,Destruction 100 restoration 100,0,"['destruction', 'restoration']"
3971,3971,/kaggle/input/facebook-hateful-meme-dataset/data/img/27603.png,A group of women wearing burqas,0,"['group', 'woman']"
3972,3972,/kaggle/input/facebook-hateful-meme-dataset/data/img/04892.png,"A cat, a chair, and a man in a suit",0,"['cat', 'chair', 'man', 'suit']"
3973,3973,/kaggle/input/facebook-hateful-meme-dataset/data/img/46815.png,"A book of satan, a fifty shades of grey book, and a book of psychoanalysis",0,"['book', 'satan', 'shade', 'grey', 'book', 'book', 'psychoanalysis']"
3974,3974,/kaggle/input/facebook-hateful-meme-dataset/data/img/04163.png,The Rock,0,['Rock']
3975,3975,/kaggle/input/facebook-hateful-meme-dataset/data/img/62510.png,A man running away from a dinosaur,0,"['man', 'dinosaur']"
3976,3976,/kaggle/input/facebook-hateful-meme-dataset/data/img/47251.png,"When I grow up, I'm going to blow up",0,[]
3977,3977,/kaggle/input/facebook-hateful-meme-dataset/data/img/57281.png,"Roses are red, grass is green, j's show boobs and vajay",0,"['rose', 'grass', 'j', 'show', 'boob']"
3978,3978,/kaggle/input/facebook-hateful-meme-dataset/data/img/97058.png,"A child with a bandaged face, a child with a bandaged face, a child with a bandaged face, a child with a bandaged face, a child with a bandaged face, a child with a bandaged face, a child with a bandaged face, a child with a bandaged face, a child with a bandaged face, a child with a bandaged face, a child with a bandaged",0,"['child', 'face', 'child', 'face', 'child', 'face', 'child', 'face', 'child', 'face', 'child', 'face', 'child', 'face', 'child', 'face', 'child', 'face', 'child', 'face', 'child']"
3979,3979,/kaggle/input/facebook-hateful-meme-dataset/data/img/28605.png,The Jews have hacked your country,0,"['Jews', 'country']"
3980,3980,/kaggle/input/facebook-hateful-meme-dataset/data/img/25376.png,Donald Trump,0,"['Donald', 'Trump']"
3981,3981,/kaggle/input/facebook-hateful-meme-dataset/data/img/18234.png,"A bag, a bag, a bag, a bag, a bag, a bag, a bag, a bag, a bag, a bag, a bag, a bag, a bag, a bag, a bag, a bag, a bag, a bag, a bag, a bag, a bag, a bag, a bag, a bag, a bag, a bag, a bag, a bag, a bag",0,"['bag', 'bag', 'bag', 'bag', 'bag', 'bag', 'bag', 'bag', 'bag', 'bag', 'bag', 'bag', 'bag', 'bag', 'bag', 'bag', 'bag', 'bag', 'bag', 'bag', 'bag', 'bag', 'bag', 'bag', 'bag', 'bag', 'bag', 'bag', 'bag']"
3982,3982,/kaggle/input/facebook-hateful-meme-dataset/data/img/62175.png,It's like to be gay in iran,0,['iran']
3983,3983,/kaggle/input/facebook-hateful-meme-dataset/data/img/92708.png,The book about terrorism,0,"['book', 'terrorism']"
3984,3984,/kaggle/input/facebook-hateful-meme-dataset/data/img/51397.png,Goat,0,['Goat']
3985,3985,/kaggle/input/facebook-hateful-meme-dataset/data/img/53140.png,"Bush, 9/11, and a meme",0,"['Bush', 'meme']"
3986,3986,/kaggle/input/facebook-hateful-meme-dataset/data/img/39427.png,"A white woman, a black woman, and a black woman",0,"['woman', 'woman', 'woman']"
3987,3987,/kaggle/input/facebook-hateful-meme-dataset/data/img/94278.png,A man and a woman in a kitchen,0,"['man', 'woman', 'kitchen']"
3988,3988,/kaggle/input/facebook-hateful-meme-dataset/data/img/26057.png,"A man, a tractor, and a beer.",0,"['man', 'tractor', 'beer']"
3989,3989,/kaggle/input/facebook-hateful-meme-dataset/data/img/64287.png,"A woman in a hijab, a man in a burqa, and a man in a turban.",0,"['woman', 'hijab', 'man', 'burqa', 'man', 'turban']"
3990,3990,/kaggle/input/facebook-hateful-meme-dataset/data/img/78293.png,A dog wearing a hot dog costume,0,"['dog', 'dog', 'costume']"
3991,3991,/kaggle/input/facebook-hateful-meme-dataset/data/img/87639.png,Wheaties,0,['wheatie']
3992,3992,/kaggle/input/facebook-hateful-meme-dataset/data/img/28936.png,The first lady of the United States of America,0,"['lady', 'United', 'States', 'America']"
3993,3993,/kaggle/input/facebook-hateful-meme-dataset/data/img/10234.png,A black mask,0,['mask']
3994,3994,/kaggle/input/facebook-hateful-meme-dataset/data/img/35692.png,"A truck, a man, a woman, a woman's hand, a woman's face, a woman's hair, a woman's body, a woman's face, a woman's hair, a woman's body, a woman's face, a woman's hair, a woman's body, a woman's face, a woman's hair, a woman's body, a woman's face, a woman's hair, a woman",0,"['truck', 'man', 'woman', 'woman', 'hand', 'woman', 'face', 'woman', 'hair', 'woman', 'body', 'woman', 'face', 'woman', 'hair', 'woman', 'body', 'woman', 'face', 'woman', 'hair', 'woman', 'body', 'woman', 'face', 'woman', 'hair', 'woman', 'body', 'woman', 'face', 'woman', 'hair', 'woman']"
3995,3995,/kaggle/input/facebook-hateful-meme-dataset/data/img/31270.png,A man and a child on a slide,0,"['man', 'child', 'slide']"
3996,3996,/kaggle/input/facebook-hateful-meme-dataset/data/img/59028.png,The lawmakers known as the squad,0,"['lawmaker', 'squad']"
3997,3997,/kaggle/input/facebook-hateful-meme-dataset/data/img/76021.png,Obama,0,['Obama']
3998,3998,/kaggle/input/facebook-hateful-meme-dataset/data/img/41602.png,"A book, a laptop, a mouse, a pen, a paper, a pencil, a book, a laptop, a mouse, a pen, a paper, a pencil, a book, a laptop, a mouse, a pen, a paper, a pencil, a book, a laptop, a mouse, a pen, a paper, a pencil, a book, a laptop, a mouse, a pen, a paper",0,"['book', 'laptop', 'mouse', 'pen', 'paper', 'pencil', 'book', 'laptop', 'mouse', 'pen', 'paper', 'pencil', 'book', 'laptop', 'mouse', 'pen', 'paper', 'pencil', 'book', 'laptop', 'mouse', 'pen', 'paper', 'pencil', 'book', 'laptop', 'mouse', 'pen', 'paper']"
3999,3999,/kaggle/input/facebook-hateful-meme-dataset/data/img/41803.png,"A man with a tattooed chest, a woman with a tattooed face, and a man with a tattooed chest.",0,"['man', 'tattooed', 'chest', 'woman', 'tattooed', 'face', 'man', 'tattooed', 'chest']"
4000,4000,/kaggle/input/facebook-hateful-meme-dataset/data/img/09648.png,Damn michelle are you hungry?,0,['michelle']
4001,4001,/kaggle/input/facebook-hateful-meme-dataset/data/img/28175.png,Eggs,0,['egg']
4002,4002,/kaggle/input/facebook-hateful-meme-dataset/data/img/34196.png,Behind every goat is a happy muslim,0,['goat']
4003,4003,/kaggle/input/facebook-hateful-meme-dataset/data/img/41589.png,A dog wearing a military dog harness,0,"['dog', 'dog', 'harness']"
4004,4004,/kaggle/input/facebook-hateful-meme-dataset/data/img/73248.png,"A man in a suit, a woman in a suit, a man in a tie, a woman in a tie, a man in a tie, a woman in a tie, a man in a tie, a woman in a tie, a man in a tie, a woman in a tie, a man in a tie, a woman in a tie, a man in a tie, a woman in a tie, a man",0,"['man', 'suit', 'woman', 'suit', 'man', 'tie', 'woman', 'tie', 'man', 'tie', 'woman', 'tie', 'man', 'tie', 'woman', 'tie', 'man', 'tie', 'woman', 'tie', 'man', 'tie', 'woman', 'tie', 'man', 'tie', 'woman', 'tie', 'man']"
4005,4005,/kaggle/input/facebook-hateful-meme-dataset/data/img/17290.png,A child with autism,0,"['child', 'autism']"
4006,4006,/kaggle/input/facebook-hateful-meme-dataset/data/img/59623.png,A man and a woman,0,"['man', 'woman']"
4007,4007,/kaggle/input/facebook-hateful-meme-dataset/data/img/75138.png,"A child in a striped uniform, a teddy bear, and a fence.",0,"['child', 'uniform', 'teddy', 'bear', 'fence']"
