,id,img,label,text
6068,58490,img/58490.png,1,hmm what a nice day to marry my own daughter and behead kafirs
5470,58491,img/58491.png,0,because of trump walmart is selling american made appliances again
8705,58497,img/58497.png,0,thats why we like you
1873,58601,img/58601.png,0,when you call the avengers and they send the one from wakanda
6276,58602,img/58602.png,0,when the beat drops in the synagogue
3118,58604,img/58604.png,1,i got 99 problems and chromosomes are one
9415,58607,img/58607.png,0,happy muslim family
7149,58609,img/58609.png,1,after group sex mohammed is very tired
10525,58612,img/58612.png,1,this is my neighborhood after the mexicans moved in. welcome to the future of america
395,58613,img/58613.png,1,muslims moved in... but theyre not moving out.
922,58621,img/58621.png,0,when the entire world accuses you of conquering the holy land and killing muslims
9493,58631,img/58631.png,1,the same people that hate trump think this is a woman
4486,58637,img/58637.png,0,that precious moment when daddy finally turns up to a dance recital
7129,58640,img/58640.png,0,say cheese! photobomb
6174,58642,img/58642.png,0,black men! think! killing each other is like killing soldiers in your own army
9264,58649,img/58649.png,1,i didn't choose the tranny life the tranny life choose me
2030,58672,img/58672.png,1,did you know that the chinese eat dogs savages disgusting
4107,58674,img/58674.png,0,when cops see an unarmed black youth:
6190,58679,img/58679.png,0,it's called fuck off and it's located over there
5626,58690,img/58690.png,0,women in islamic countries are getting involved with politics
1471,58694,img/58694.png,0,women use chemicals to remove polish everyday and no one bats an eye i use chemicals to remove the polish and suddenly i'm the world's biggest villain!
7930,58703,img/58703.png,0,want to know who gives a fuck? prostitutes
7020,58706,img/58706.png,1,when you're so high you make down syndrome up syndrome
12160,58716,img/58716.png,0,"they are like manure spread them out and they help everything grow better, but keep them in one big pile and they stink horribly"
11088,58726,img/58726.png,0,it's hump day!!! ohshit!!!!
12119,58730,img/58730.png,0,share this goat for no reason
10504,58732,img/58732.png,0,meanwhile at the isis strip club
9177,58739,img/58739.png,0,i was asked am i my brother's keeper? i replied. fuck with him and find out
8009,58740,img/58740.png,1,we must liberate ourselves from all muslims
9787,58743,img/58743.png,1,"i'm a parasite, also known as a zionist we zionists are a cancer unto the nations"
359,58760,img/58760.png,1,stop illegal immigrants they're taking the land we stole
5475,58764,img/58764.png,1,blind people will be so happy when they see these new emojis
5025,58769,img/58769.png,0,my grandpas tractor never broke down
5507,58793,img/58793.png,0,when your dishwasher is done for good
5431,58901,img/58901.png,0,how they see how i see
10925,58904,img/58904.png,1,"""the only way to end racism is to kill the racists."" -oprah winfrey yeah-she means white people"
10931,58906,img/58906.png,1,jewish supremacists playing the role of victim while they victimize everyone on the planet
6369,58914,img/58914.png,0,when the squad is about to get lit.
7343,58916,img/58916.png,0,socialism: because you don't need toilet paper when there is no food
8999,58917,img/58917.png,0,fight for our country to keep the land we made home
5661,58924,img/58924.png,0,what do you want to do? win!! when do you want to do it? now!
1991,58936,img/58936.png,0,"the lawmakers known as ""the squad"""
6033,58947,img/58947.png,0,dumb and happy
4476,58971,img/58971.png,0,stop domestic abuse
6938,58974,img/58974.png,0,violence is never the answer
520,58976,img/58976.png,1,when your test comes back and you got a 47 out of 46
10509,59012,img/59012.png,1,"i don't always see muslims at the public swimming pool but when i do, i always tap this sign"
12075,59021,img/59021.png,1,how do you get a jewish girls number? roll up her sleeve
4830,59024,img/59024.png,0,dear diary: i miss fucking!
8543,59026,img/59026.png,1,"after wwii, i said 'we defeated the wrong enemy.' now, you are bankrupt surrounded by perverts and enemies. was i right?!"
11893,59028,img/59028.png,0,"the lawmakers known as ""the squad"""
12438,59031,img/59031.png,1,how to get stoned without smoking weed
3918,59034,img/59034.png,0,when you get hit in the groin by a football and your cup doesn't protect your willie
10252,59041,img/59041.png,0,when you don't need a squad bc you are the squad
4991,59043,img/59043.png,1,"black peopple started wearing their pants low, white people called it ""saggin."" spell saggin backwards... those sneaky white people"
3586,59046,img/59046.png,0,i have no idea how to do your job but my book says you're doing it wrong
8124,59047,img/59047.png,0,"do i hear flutes, drums and the sash"
3956,59048,img/59048.png,0,when the aux lead comes out during a fire tune oh fuck put it back in!
10072,59061,img/59061.png,0,these are not the terrorists terrorists want to brutally murderer you for being human. i do not. ω you're looking for
10402,59062,img/59062.png,1,bitches are like stitches pick on them and they open up
312,59063,img/59063.png,1,what's the difference? one of them can actually finish a race
2832,59064,img/59064.png,0,keep it up and you'll get some regime change
4642,59072,img/59072.png,0,"this 49er left the nfl to fight for his country please ""like"" and ""share"" to support glen coffee!"
2648,59073,img/59073.png,0,the enemy within ilhan omar linda sarsour rashida tlaib ocasto-cortez
483,59076,img/59076.png,1,when she asked for equal rights so i gave her equal left
11971,59107,img/59107.png,0,share a coke with your dad
61,59120,img/59120.png,1,oh shit it's hump day!!!
7987,59123,img/59123.png,0,it says right here i can have multiple wives !
5706,59124,img/59124.png,1,i'm at the camp and i still can't concentrate
375,59127,img/59127.png,1,so i guess a handjob is out of the question
7729,59128,img/59128.png,1,a head diaper is required when you have shit for brains
5674,59130,img/59130.png,0,joe biden fought side by side with racist robert bird to stop school desegregation! groper joe gave the eulogy at kkk leaders funeral..
2036,59140,img/59140.png,1,wanna go masturbate? fuck yeah! masturbating!
5861,59142,img/59142.png,1,when your memes spread faster than stds at gay bars i've got the power
7572,59143,img/59143.png,0,my black boy friend
8816,59148,img/59148.png,0,when you can feel confident in yourself no matter your limitations
4287,59163,img/59163.png,0,are you taking a picture or video?
11600,59167,img/59167.png,0,"i'm not racist, but... racist memes are allowed, right?"
2399,59170,img/59170.png,0,and just like that... this sandwich maker doubles as an ironing board
7253,59178,img/59178.png,0,did nazi that coming
7924,59186,img/59186.png,0,a good day for us all in 2019 a bad day for everyone including muslims defend homeland security!
1408,59187,img/59187.png,0,when ur too young to know how to read
4398,59203,img/59203.png,1,i'd hit this shit harder than her brother hit the world trade center
2353,59206,img/59206.png,0,traveling through chimney
1519,59214,img/59214.png,0,look your dad fucked goats.. i capped him...sorry
9718,59217,img/59217.png,0,good guy police officer actively participating in community outreach
9912,59230,img/59230.png,0,when it's finally self car day
3146,59231,img/59231.png,0,"last year tyrone got a new job, started building his credit, and spending more time with his kids then something amazing started to happen"
4003,59237,img/59237.png,1,the name's todd... retodd
7774,59238,img/59238.png,1,where do you work jobs iz for suckas kfc pimpin hoes this is a racist meme!
9605,59240,img/59240.png,0,"loses 25,000 new jobs for her district thinks she deserves a pay raise"
6094,59248,img/59248.png,0,"those primaries got rigged for hillary and then, for no particular reason at all a journalist got himself charged a dnc staffer got himself shot and them democrats started blaming russia... and just like that everyone forgot about the dnc rigging them primaries"
4732,59260,img/59260.png,1,my priceless child porn collection you stupid goyim owe me 6 million sheckles
3380,59261,img/59261.png,0,i wanna see the most fucked up meme. lets see what you got
8274,59264,img/59264.png,0,the look you give when your husband would rather fuck a goat then you
1820,59268,img/59268.png,0,if i had a gone i could convert this fruit to vegetable
1272,59276,img/59276.png,0,when you get 2 babies instead of 1
10597,59278,img/59278.png,0,fought in iraq war died at 34 started iraq war on lies made $40 billion profit
11601,59287,img/59287.png,1,when your dad comes home from a suicide bombing
10062,59301,img/59301.png,0,when everyone loves your beautiful smile
9071,59304,img/59304.png,0,getting ready to head out and paint the town red
5538,59307,img/59307.png,0,this just in... sources are saying that you can go fuck yourself.. coming up: why you can eat shit and die..._
6751,59316,img/59316.png,1,great punching bag
3104,59317,img/59317.png,0,"it's okay honey,we stole what we could and we'll live way better than the fools who voted for us"
6092,59321,img/59321.png,0,banned guns in 1935 then killed 65 million unarmed people
8691,59327,img/59327.png,0,wanna go masturbate? fuck yeah! masturbating
5088,59328,img/59328.png,0,in 8 yrs i improved life for millions of illegal aliens every muslim terrorist group & basically everyone i could except the one country i was responsible for
7370,59340,img/59340.png,0,you can't be racist if. nvm you are racist
641,59341,img/59341.png,1,these wind chimes don't make a sound should have known the brown ones wouldn't work
7077,59342,img/59342.png,1,hello my lgbtq friends it's pride month so free shots for everyone
3147,59346,img/59346.png,0,we demand more sancuary cities for refugees! you would want the same for yourself!
629,59360,img/59360.png,1,the i'm not black but my kids will be face
4755,59362,img/59362.png,0,"obama's fbi did not break ""rules"" or ""policies."" they broke laws. they did not make ""mistakes."" they committed crimes"
10496,59364,img/59364.png,0,how a black woman can fight crime
6578,59370,img/59370.png,1,when you can't afford a new dishwasher so you hit the rusty one and make it work
3221,59376,img/59376.png,1,a head diaper is required when you have shit for brains
3929,59380,img/59380.png,0,mom this popsicle taste like shrimp
12304,59384,img/59384.png,0,kids may be a gift but i like playing with the box they came in!
12486,59401,img/59401.png,0,"mr. mittens, you have to wait till it's cooked"
9085,59402,img/59402.png,1,how much did the holla cost
1703,59403,img/59403.png,0,is it a boy or a girl? it's a bomb
5308,59408,img/59408.png,1,and so it begins... pedophelia was always the end game of gay marriage; we christians tried to warn you
10812,59410,img/59410.png,1,stop racism black children and white children are the same
311,59420,img/59420.png,1,muslim playboy latest edition
11657,59423,img/59423.png,1,mmm what's cooking
8845,59436,img/59436.png,1,jewber: uber for jews
12065,59460,img/59460.png,0,take the new i hate trump challenge
6317,59462,img/59462.png,1,i like my coffee like i like my slaves extra dark
9792,59463,img/59463.png,0,me when someone asks me what my weekend plans are: this old girl needs a nap
2897,59467,img/59467.png,1,"new for 2015 peel and stick eye-slit stickers to make your garbage & trash sharia compliant in compliance with sharia law, you can now turn all your garbage into muslim trash!"
8710,59468,img/59468.png,0,chris brown and rihanna at an event
6279,59470,img/59470.png,1,"put'n the ""ham"" in mohamed"
7148,59471,img/59471.png,0,i bet her pillows dont have pillowcases
8853,59473,img/59473.png,1,"when an indian man marries he scratches the dot off his wife's forehead to see if he's won a gas station, a motel, or a subway restaurant"
2914,59478,img/59478.png,1,his grandparents died in the holocaust so we gonna put an oven in the trunk
54,59482,img/59482.png,1,your post is under coon review and it ain't looking good
7511,59487,img/59487.png,1,when the grand mufti tells you that you're the next suicide bomber to attack the christians muslim childhood achievements
6207,59601,img/59601.png,0,fifty shades of goat an isis love story
5909,59602,img/59602.png,0,"suspect is a male wearing clothing, kinda looks like a mountain panda but i don't want to assume"
44,59604,img/59604.png,1,"gas, gas, gas you gotta step on the gas.."
2549,59613,img/59613.png,1,when a porn video features a tranny but then' she' turns out to be a midget too you had my curiosity but now you have my attention
8694,59617,img/59617.png,0,time to play cowboys and muslims
6733,59621,img/59621.png,1,"lets see if this is considered dark honey,you killed a butterfly. no butter for you for a month dad i also killed a cockroach today. nice try.."
6657,59623,img/59623.png,1,me trying to tell my her not giving a shit liberal friend how because all men are much i love and trash appreciate her
7547,59627,img/59627.png,0,muslims protesting rascism in front of headquaters
460,59628,img/59628.png,1,the fucking dishwasher is acting up!
835,59634,img/59634.png,0,mein kamp pun.com
5251,59641,img/59641.png,0,"oh look, a tiny bit of rain ...and i've forgotten how to drive"
1680,59642,img/59642.png,0,really ? eating pork is a sin but marriage to a 6 year old is ok
11960,59671,img/59671.png,1,have you tried their food? neither have they
5041,59672,img/59672.png,0,the power of makeup
9909,59678,img/59678.png,0,me thinking about lunch 5min after clocking in
8396,59682,img/59682.png,0,1 plus 1 equals 57 it dosent well fuck u
3216,59684,img/59684.png,0,how to keep the thefts out
7287,59701,img/59701.png,0,after 3 million years of evolution we have only lost the hair!
5979,59708,img/59708.png,0,when you eat that ass and find out you're allergic to peanuts
7189,59714,img/59714.png,1,the media calls them refugees but this is what you will get
10541,59716,img/59716.png,1,"my friends and i dont shoot eachother in the streets like most people do we do it in schools, because we have class"
10370,59718,img/59718.png,0,never again
10886,59726,img/59726.png,1,hello satan... they are mocking islam!
3543,59731,img/59731.png,1,"august, 1945: the last words of the would co-pilot moments before he total destruction on hiroshima unleash i hope these rice people like mushrooms!"
9538,59732,img/59732.png,1,in my country i am forced to keep my mouth shut. here i'm free to talk trash about this country in hopes it changes into a country where i'm forced to keep my mouth shut
2198,59738,img/59738.png,1,what's the difference between a refugee and e.t e.t learned english and wanted to go home
4260,59743,img/59743.png,0,gas yourself
8126,59761,img/59761.png,1,we all promised that we would never let them be forgotten yet we are putting them in power to invade
1984,59762,img/59762.png,0,bodies being removed in wagons by german
336,59763,img/59763.png,1,this war was tough and saddened the world
795,59781,img/59781.png,0,hitler killed millions of jews using gas chambers
2519,59784,img/59784.png,0,if people reject me because i stand on the truth then i have no problem walking alone
7318,59801,img/59801.png,0,when the kush so good you lose chromosomes
2191,59806,img/59806.png,0,"on tuesday, november 3, 2020, we make america great again  by voting this nightmare out of office!"
5018,59812,img/59812.png,0,adult peer pressure: seeing your neighbor mowing their yard
521,59814,img/59814.png,1,why is it so good? because it's white
9703,59817,img/59817.png,1,putting bows on your pet
3843,59824,img/59824.png,0,"wait, mohammad come back!! i didnt meah to laugh, really size doesn't matter to me lol"
1750,59827,img/59827.png,0,the fucking dishwasher is acting up!
6125,59832,img/59832.png,0,how black people became christians
450,59836,img/59836.png,1,when mum tells you to rinse the vegetables
2989,59837,img/59837.png,1,your purchase of $19.99 comes to $21.36 after theft
7365,59840,img/59840.png,1,hunger games he's winning
658,59860,img/59860.png,1,"note to americans: we behead gays and brutalize women so keep on ""tolerating us"" until we take over your country"
10940,59862,img/59862.png,1,it isn't islamophobia when they really are trying to kill you
6644,59863,img/59863.png,0,when you find your best goat mating with the neighborhood runt
8672,59864,img/59864.png,0,that's a nice turkey sandwich  it's ha'am!
1899,59870,img/59870.png,0,some habits are hard to stop
8095,59871,img/59871.png,1,no more excuses european americans are generational squatters
1881,59873,img/59873.png,0,party tonight? i'm down
344,59874,img/59874.png,1,some thoughts are hard to forget
10431,59876,img/59876.png,1,"why does a bride wear white? to match the dishwasher, stove and fridge"
1838,60123,img/60123.png,0,hmm today i will commit 50% of all violent crimes despite being only 13% percent of the population being opressed time
3061,60128,img/60128.png,1,don't know how to deal with black people but i guess i'll take a shot at it
10046,60132,img/60132.png,0,most of ya'lls baby dads look like this and it shows
4105,60134,img/60134.png,1,if a dike started dating a tranny god can't be mad because it's still a relationship between a man and a woman
8634,60142,img/60142.png,0,excuse me?!? it is ma'am! ma'am! i will take you outside and show you a sir!
7310,60143,img/60143.png,0,every day you spent home sick from school was spent with bob
2585,60147,img/60147.png,0,meditation before going to school
35,60158,img/60158.png,1,monkey see monkey do
2838,60173,img/60173.png,1,"white people dont shoot eachother in the streets like black people do we do it in schools, because we have class"
11693,60175,img/60175.png,1,we are never going to have social change until take personal responsibility for our own lives and participate in our communities
132,60182,img/60182.png,1,those guys are fags!!
11421,60183,img/60183.png,1,nein danke i'm very happy with my gas supplier
12386,60185,img/60185.png,1,when someone asks me how many chromosomes i have more than you
12176,60193,img/60193.png,1,would ya look at that this dryer comes with a free dishwasher
6910,60197,img/60197.png,0,what if i told you it's racist to assume white people are racist
7034,60213,img/60213.png,1,then he said i couldn't come to the barbecue because i always burn the franks
10390,60214,img/60214.png,1,transgender nibbas waiting for the signal light to turn red so they can start begging
6256,60215,img/60215.png,0,truth be told the real reason for racism
586,60217,img/60217.png,1,what if he was the second coming of christ certainly would explain his issue with jewish people
6627,60234,img/60234.png,0,"clown bait at its finest ""trumps economy is so bad that truck drivers have to buy their own trucks"" stacey abrams ""democrat response"""
3666,60235,img/60235.png,1,"""no samuel, the star does not mean you're sheriff now"""
8678,60238,img/60238.png,1,dark humor is like good food not everyone deserve it ;
1551,60239,img/60239.png,0,if it fits it ships
8881,60249,img/60249.png,0,when nazi germany would have won ww2 would there be a burger named mchitler?
4256,60254,img/60254.png,0,"the best thing you can do is find a person who loves you for exactly what you are good mood, bad mood, ugly, pretty, handsome what have you the right person is still gonna think the sun shines out of your ass"
7723,60257,img/60257.png,1,every man needs a decent coffee maker
70,60278,img/60278.png,1,johnny starr trump 2020 blm stops looting more to come
1503,60281,img/60281.png,0,running chocolate
11931,60289,img/60289.png,1,if you ever feel down just remember there are people that are down their whole life
7561,60314,img/60314.png,0,"yeah, i'm into fitness fitness whole pizza in my mouth"
754,60315,img/60315.png,0,the kkk n are domestic terrorists
2847,60317,img/60317.png,0,when your goat hits your g-spot
2803,60329,img/60329.png,0,we swore we'd never forget 911
11593,60345,img/60345.png,1,when her head game so strong she suck a chromosome right out of you
5270,60348,img/60348.png,0,my first act? getting rid of our low uneployment rates
3993,60357,img/60357.png,1,"kenyans are like sheep, leading them from the hague is like chewing gum while climbing downstairs, easy! come baby, come!!! let's chew gum together."
8202,60371,img/60371.png,1,after group sex mohammed is very tired
5950,60374,img/60374.png,0,"i don' t always wag my tail, but when i do i try to hit everything i can with it"
9585,60379,img/60379.png,0,"after i say ""whatever"" all the shit you say after that is irrelevant"
10380,60384,img/60384.png,1,why is the first one not judged but the second one offends? nuns don't randomly explode
4889,60389,img/60389.png,0,you don't like thick girls? fuck wrong with you?
6139,60398,img/60398.png,0,i should not be expected to pledge allegiance to any country including america dem representative ilhan omar quote
6760,60421,img/60421.png,0,if you're protesting against this man visiting the uk... ...but protesting for this woman to return to the uk... ...then you're practicing your freedom of speech
13,60425,img/60425.png,1,pakistanis in every indian pages
2543,60427,img/60427.png,0,i hope both teams lose
275,60435,img/60435.png,1,what's the difference? one doesn't sing when you put it in chains
7001,60439,img/60439.png,0,over 620 000 white people died to free black slaves so please lets cut the bullshit out - jf16
4139,60451,img/60451.png,1,i love the smell of a dirty tranny... relax adam...let joe smell your schiff!!
8310,60478,img/60478.png,1,"""i hate the word homophobia it's not a phobia why would i be scared of a faggot?"""
8220,60483,img/60483.png,0,the look he gives you when you're the new goat in town
8425,60487,img/60487.png,1,imagine a world with no muslims... just imagine that peace
5774,60513,img/60513.png,1,what do you call double stacked ovens? jewish bunk beds
1752,60527,img/60527.png,0,islamic prayers answered
5300,60532,img/60532.png,0,i sold all your games because i'm the only thing you need
72,60534,img/60534.png,1,ooga booga give me rights
8276,60538,img/60538.png,1,how they see themselves how god sees them!
10195,60539,img/60539.png,0,mandatory vaccinations '' no exemptions
6194,60541,img/60541.png,1,when a white kid shoots up the school the same day you planned to bomb it
9417,60549,img/60549.png,1,trump better deal with these muslims before they kill me
10214,60571,img/60571.png,0,when you shit an anaconda and feel the last inch disconnect from your soul
3573,60573,img/60573.png,0,only about time i make it as a character on street fighter
1022,60574,img/60574.png,0,blind kid came to the store looking for a superman shirt hooked him up
7214,60578,img/60578.png,1,send me sexy pic
36,60589,img/60589.png,1,the next generation of muslims
3252,60592,img/60592.png,1,it's hard to be first class when you're white trash
804,60597,img/60597.png,0,when you have to fart but don't want others to suffer
5153,60598,img/60598.png,1,jews: exsist hitler: it'd be a lot cooler if you didn't
337,60714,img/60714.png,1,american logic: important important
9056,60718,img/60718.png,1,do i have to unbury hitler so he can show you how a fucking oven works ?!?!
12372,60721,img/60721.png,1,when you see the gas bill
11139,60724,img/60724.png,0,to the black guy reading this meme i am your father
3152,60729,img/60729.png,1,muslims treat women like dogs & liberals don't dare speak up they're too busy bashing christians
10934,60732,img/60732.png,1,i'm not saying shes a slag but she's seen more japseyes than an asian optician
6556,60739,img/60739.png,0,sea monkeys
4727,60741,img/60741.png,0,most of our clothes come from this
1584,60742,img/60742.png,0,not the shower we deserved but the shower we needed
8921,60758,img/60758.png,0,thankfully youtube blocked those videos to show their support for muslim people
7285,60759,img/60759.png,1,you see this pig? it's called muhammad
1081,60783,img/60783.png,0,teacher: okay everyone put your phone on your table mohamad:
614,60784,img/60784.png,1,rice cooker now versus in 1945
10733,60785,img/60785.png,0,the cast of the view heading out to protest trump
6350,60789,img/60789.png,0,"musslamic democrat, ilhan omar, has threatened members of congress she's 's told several republicans that she'll send them ""shawarma"" to ""give them a taste of her culture"" share to say arrest her now!"
2,60792,img/60792.png,1,the original derp-face
12090,60794,img/60794.png,1,what every muslim looks like to me
7412,60798,img/60798.png,1,sunday family fun day!
11749,60812,img/60812.png,0,when you're thinking about how much you love your wife and kids
1980,60821,img/60821.png,0,sharing and caring
11569,60823,img/60823.png,1,why are we smart? because we went to camps!
4925,60827,img/60827.png,0,people tragically jumping to their death during the 9/11 terrorist attacks
6529,60829,img/60829.png,0,making mashed potatoes
936,60834,img/60834.png,0,pakistanis in every indian pages
52,60837,img/60837.png,1,you call me a terrorist zmt but identify as a firecracker
8077,60839,img/60839.png,1,when each letter is a mental disorder
4304,60841,img/60841.png,1,why do jewish men like to watch porn movies backwards? they like the part where the hooker gives the money back
1824,60852,img/60852.png,0,when you unlock a new skin for your character
257,60857,img/60857.png,1,at least batman can go out at night without robbin!
9914,60892,img/60892.png,0,49 people were killed at christchurch muslim 49 people were killed at christchurch mosques muslim
11350,60893,img/60893.png,0,"busy, like a hive of bees, controlling what your family sees and edits all the news your hear so you'll know what to think and fear till all the truth there is, is gone. that is unless you stand, en masse. """
12471,60895,img/60895.png,0,what every arab in sydney looks like
917,60897,img/60897.png,0,"it was at that moment he fucked up, and helped put the wrong load in the wrong dish washer"
6209,60913,img/60913.png,1,"""palestines are not human beings, they don't deserve to live and they are nothing but animals."""
6793,60917,img/60917.png,1,when you are on a cruise and you give the monkeys to much liqour
1583,60924,img/60924.png,0,what if he was the second coming of christ certainly would explain his issue with jewish people
10446,60927,img/60927.png,0,"i'm so patriotic i piss red, white, and blue. the doctor told me it might be pancreatic cancer. i told him to shut his commie mouth"
9781,60931,img/60931.png,0,these video game armors are getting pretty ridiculous
2998,60937,img/60937.png,0,mississippi wind chime
10988,60938,img/60938.png,1,straight pride! becasue the human race will go extinct otherwise
10314,60971,img/60971.png,0,drink responsibly? shhiiit... responsibility is why i drink
1652,60972,img/60972.png,0,party tonight? i'm down
9445,60973,img/60973.png,0,"""the squad... hasn't done squat"" in congress"
9653,60981,img/60981.png,1,trans-sports allowing medicore male athletes to finally become champions
7812,60982,img/60982.png,0,when you catch your goat with another man
8079,60985,img/60985.png,1,when you got an itch on your back that you can't reach but your white friend got you
9219,61028,img/61028.png,1,what's the difference between a cow and the holocaust? you can't milk a cow for 75 years
4767,61032,img/61032.png,0,if being racist means that i don't want people of color in my country then i am not a racist
9774,61037,img/61037.png,1,"a girl asks her mom, ""why am i black and you're white?"" she says, ""the way that party went, you're lucky you don't bark. """
2184,61038,img/61038.png,0,no wonder why the pipes are not working
697,61047,img/61047.png,1,they were mentally ill. i had to cure them
11020,61048,img/61048.png,0,pakistanis in every indian pages
12522,61054,img/61054.png,0,when you and your associate are ready to take your business to another level
11929,61058,img/61058.png,0,working in an office. just the intern life
1507,61074,img/61074.png,0,found this old photo of our grand parents on their quad
6448,61082,img/61082.png,0,i know thats really roger from american dad but imma chill
11510,61085,img/61085.png,0,upper downer
6973,61089,img/61089.png,1,"muslim nibba lost his bag, help to find"
9995,61092,img/61092.png,0,think pedophil hould be execut
8619,61093,img/61093.png,0,how the ancestors look at you when you stupid
8242,61094,img/61094.png,0,my neighbour ordered a blow-up doll from a muslim sex shop
9755,61097,img/61097.png,0,monkey face monkey attitude
6397,61204,img/61204.png,1,greetings tranny time to die
7980,61205,img/61205.png,1,nana addo 2016 compare the difference
4295,61207,img/61207.png,1,why don't n**gers celebrate thanksgiving? kfc is closed on holidays!
7156,61208,img/61208.png,0,im not racist i love all my friends
2831,61234,img/61234.png,0,i could have annihilated all of them but i left some of them alive so you will know why i was killing them
4354,61250,img/61250.png,0,"go on, jump in only will kill a few its ok, let them in only will kill a few"
4169,61257,img/61257.png,0,"my kid, when i say, ""stop, you're gonna get hurt!"" 10 seconds later.."
6537,61258,img/61258.png,0,yup says so right here you got me fucked up
9889,61259,img/61259.png,0,absolutely haram absolutely halal
7670,61270,img/61270.png,1,i am a gamer not because i don't have a life but because i hate women and minorities
12374,61274,img/61274.png,0,"with my pink hijab, looking fly"
2757,61278,img/61278.png,0,in a wolrd full of these people be this person
9739,61280,img/61280.png,0,ready for my job interview
6777,61285,img/61285.png,0,"if evolution is true then why are there still monkeys? if the internet puts the totality of human knowledge at your fingertips, then why are there still idiots?"
3908,61289,img/61289.png,0,when your teams down by 2 points and there's 43 seconds on the clock
10157,61297,img/61297.png,0,when you pick up the wrong suitcase at the airport
10875,61298,img/61298.png,1,not old enough to choose own bed time or daily diet but old enough to choose to be trans or gender fluid or non-binary or. 
12451,61304,img/61304.png,0,mom won't let me use the oven with my friends
941,61308,img/61308.png,0,i am so happy i got a goldfish
11661,61342,img/61342.png,0,and participate in our communities take personal responsibility for our own lives we are never going to have social change until
6603,61345,img/61345.png,0,im gonna be a woman
4118,61347,img/61347.png,0,a few minutes after eating taco bell
11383,61349,img/61349.png,1,the proper way to pop a blackhead
966,61358,img/61358.png,0,when the german kid tries to do a fortnite dance
10429,61378,img/61378.png,1,"when liberals defend islam they defend beating women, killing homosexuals, rape,pedophilia, murdering babies, and beheading christians!"
7084,61379,img/61379.png,0,that face you make when you're a bully and just got beat up by a girl
6837,61380,img/61380.png,0,who you gonna call? ghostbusters
3695,61382,img/61382.png,0,the face you make after you nut and the goat keeps sucking
1753,61385,img/61385.png,0,mmm what's cooking
8564,61395,img/61395.png,0,when you have to have more than one kind of broom to keep your place clean
4273,61407,img/61407.png,0,i'll take shit that ain't ever gonna happen for $500
7121,61408,img/61408.png,0,when you don't know who to call the police or the rspca
9374,61420,img/61420.png,1,keeping your dishwasher clean  will make it last longer
10321,61423,img/61423.png,1,im white trash and im in trouble
10490,61425,img/61425.png,0,its white it's a house what difference at this point does it make?
6961,61438,img/61438.png,0,a 12 week old fetus. legal to kill in all 50 states can you imagine that wrapped in bacon???
3512,61450,img/61450.png,0,"be fake, just to fit in i can't, my life was hard, i been through to much""real"" shit"
2726,61453,img/61453.png,0,when you find the cake your mum was hiding from you
8297,61458,img/61458.png,1,me and the boys after killing innocent people in a bomb blast
5336,61459,img/61459.png,0,"""have you tried their food? neither have they"""
458,61479,img/61479.png,1,imagine being so disugsting there have to be laws to try to stop normal people from hating you
2773,61480,img/61480.png,1,why is it bad to be a black jew because you have to sit at the back of the oven
9245,61482,img/61482.png,1,it's not a hijab it's a diaper for people with shit for brains
3569,61483,img/61483.png,0,nevermind ... i'll just wait here
3044,61485,img/61485.png,0,"don't do the crime, if you can't do the time"
683,61489,img/61489.png,1,women astronaut because sandwiches won't make themselves up here
4328,61492,img/61492.png,0,serving food at the local farm cafe
6710,61495,img/61495.png,0,i'll never forget the time.. your grandad put me on his shoulders so i could show my tits to slayer
12064,61497,img/61497.png,1,"when you realize most adults in the world still read this symbol ""#"" as ""pound"" ...and you named your women's movement against sexual harassment #metoo"
10967,61502,img/61502.png,1,when you raid area 51 to find aliens but all you find are mexicans
2228,61503,img/61503.png,0,someone else used kids to push an agenda
4047,61527,img/61527.png,0,handjobs sold seperately
8835,61532,img/61532.png,0,claims to be pro-life dies
8367,61537,img/61537.png,1,happy cinco de ported!
9306,61538,img/61538.png,0,slip'n'slide the most fun you'll ever have getting hurt
1360,61548,img/61548.png,0,funerals are not a happy occasion
10173,61549,img/61549.png,0,back in my day we didn't have cell phones
9189,61570,img/61570.png,1,you can't hate jews if there's no more jews
2795,61578,img/61578.png,0,still smiles even when they are scared
6577,61580,img/61580.png,1,fuckin' slaves
6245,61589,img/61589.png,0,dementia or just another lying democrat it's hard to tell one from the other
8065,61590,img/61590.png,0,neve let a child  go hungry
1420,61592,img/61592.png,0,new astronauts make it to insp
12454,61597,img/61597.png,1,when you realize you're pregnant because you pull out your tampon but all the cotton was mysteriously picked off
7243,61702,img/61702.png,0,"people think i go out of my way to piss them off trust me, it's not out of my way at all"
7275,61723,img/61723.png,1,black people mitochondria being the powerhouse of the cell
8803,61725,img/61725.png,1,transgender female athlete biological female
8731,61730,img/61730.png,1,oh look my new wife arrived
8401,61732,img/61732.png,0,british judges wear wigs to avoid from being identified by criminals
10342,61742,img/61742.png,0,monkey blood
6254,61743,img/61743.png,0,same
224,61748,img/61748.png,1,instead of wiping away your tears wipe away the people who created them
7760,61749,img/61749.png,0,whenever the fbi is searching your room and one of your child slaves starts screaming for help
12103,61752,img/61752.png,1,partial arts
10013,61753,img/61753.png,0,i might be an asshole but at least i push my cart back to the cart return when i'm done with it...you lazy piece of shit
