,id,img,hateful_label,text,Sentiment_Label,Sentiment_Score
4348,36019,img/36019.png,not-hateful,organic vegetable,POSITIVE,0.997249
4349,36021,img/36021.png,not-hateful,someone else used kids to push an agenda,NEGATIVE,0.9985828
4350,36025,img/36025.png,not-hateful,then they gave me a crown of thorns and whipped me it was so hot i came twice,POSITIVE,0.9851994
4351,36027,img/36027.png,hateful,me: i promise i'll watch tv with you quietly three commercials later ...the jewish press ...will have their lying mouths shut for them!,NEGATIVE,0.9982698
4352,36028,img/36028.png,hateful,this isn't even my real ashes,NEGATIVE,0.9994559
4353,36029,img/36029.png,hateful,stupid neighbours woke me up,NEGATIVE,0.9985954
4354,36047,img/36047.png,hateful,when you're only a little racist goonie,NEGATIVE,0.988388
4355,36048,img/36048.png,hateful,this would be racist if black people could read,NEGATIVE,0.9963702
4356,36049,img/36049.png,not-hateful,knowing white people he's probably the father,NEGATIVE,0.99007046
4357,36051,img/36051.png,not-hateful,one of these is not like the others,NEGATIVE,0.97632563
4358,36054,img/36054.png,not-hateful,and then i beat the usa immigration sytem by marrying my own brother! and i even got a job in congress! these americans are so stupid!!!,NEGATIVE,0.9900879
4359,36058,img/36058.png,not-hateful,love is love,POSITIVE,0.99628323
4360,36072,img/36072.png,not-hateful,"she said ""choke me daddy"" so i gave her 2 popeye's biscuits without a drink",NEGATIVE,0.9984513
4361,36075,img/36075.png,hateful,be happy you dont have neanderthal dna,NEGATIVE,0.9862299
4362,36079,img/36079.png,hateful,there is no hindu terrorism in india. what if say it isn't true? will shoot you dead,NEGATIVE,0.9890902
4363,36081,img/36081.png,not-hateful,in this edition we don't buy property; we steal it!,NEGATIVE,0.9989511
4364,36089,img/36089.png,not-hateful,adding coolant when the farm equipment overheats,POSITIVE,0.99751073
4365,36092,img/36092.png,not-hateful,who is it and what do they do,POSITIVE,0.9894331
4366,36095,img/36095.png,not-hateful,"when men ask for my number, i give them my ex's number so when they call looking for me, he'll know i'm getting men regardless",NEGATIVE,0.9980435
4367,36097,img/36097.png,not-hateful,oh sweetie it's a little late for that new york is it though?,POSITIVE,0.9899281
4368,36098,img/36098.png,hateful,when your master refuse to feed you a watermelon after you pluck cotton from his field,NEGATIVE,0.9985696
4369,36102,img/36102.png,not-hateful,questioning america's support for fascist israel ... is unacceptable,NEGATIVE,0.99928635
4370,36104,img/36104.png,hateful,support your local dirty white boys,POSITIVE,0.99791753
4371,36107,img/36107.png,not-hateful,when it's time to talk about the birds and the bees,NEGATIVE,0.9962877
4372,36109,img/36109.png,not-hateful,"""one mans trash is another man's treasure"" is a great quote but, it's a shitty way to tell a kid they're adopted """,NEGATIVE,0.9994672
4373,36120,img/36120.png,not-hateful,so you're telling me... you smoke a plant that makes you hungry for fun?,NEGATIVE,0.9975231
4374,36128,img/36128.png,not-hateful,today we're making vegetable soup! the most disturbing thing i've seen all day... -flyboy,POSITIVE,0.98997056
4375,36129,img/36129.png,not-hateful,welcome to europe our government told us that and we should adopt their culture diversity makes us stronger,POSITIVE,0.9982259
4376,36142,img/36142.png,not-hateful,phillipines trying to find cambodians weakness,NEGATIVE,0.99147815
4377,36152,img/36152.png,not-hateful,"when your eating out your grandma and you taste horse cum then think to yourself ""oh that's how she died",NEGATIVE,0.996569
4378,36158,img/36158.png,hateful,when your girlfriend says treat me like a princess,NEGATIVE,0.8782292
4379,36170,img/36170.png,not-hateful,these women have access to top secret classified information let that sink in,POSITIVE,0.97963303
4380,36174,img/36174.png,not-hateful,every man needs a decent coffee maker,POSITIVE,0.99798673
4381,36175,img/36175.png,not-hateful,oh look my new dishwasher arrived,POSITIVE,0.9972862
4382,36178,img/36178.png,not-hateful,you knew that was the wrong purse... are you serious!,NEGATIVE,0.99938065
4383,36179,img/36179.png,not-hateful,"you thought hillary was in the clear? oh cupcake, have i got a surprise for you!",POSITIVE,0.9941234
4384,36184,img/36184.png,not-hateful,"what did i do, i am so angry at myself",NEGATIVE,0.9994024
4385,36185,img/36185.png,hateful,i told my gay friend that i can turn fruits in to vegetables and he told me to prove it so i pushed him off a balcony,NEGATIVE,0.9988445
4386,36187,img/36187.png,not-hateful,mama i just killed a man,NEGATIVE,0.9965777
4387,36189,img/36189.png,not-hateful,i reckon i like them titties mmmm hmmm,POSITIVE,0.99731785
4388,36190,img/36190.png,not-hateful,immigrants illegal aliens,NEGATIVE,0.99566895
4389,36194,img/36194.png,not-hateful,when they laugh about your 9cm in the change room but they haven't seen your 9 mm yet,NEGATIVE,0.99801093
4390,36195,img/36195.png,not-hateful,ban the burka you must be fucking joking,NEGATIVE,0.99834734
4391,36197,img/36197.png,not-hateful,"when you fire up your 30 year old straight piped shitbox ""hell yeah brother""",POSITIVE,0.9906116
4392,36198,img/36198.png,not-hateful,i hate when people assume they know me but they don't,NEGATIVE,0.99944335
4393,36201,img/36201.png,not-hateful,look at me bling up my prosthetic,NEGATIVE,0.9955199
4394,36204,img/36204.png,hateful,when you finally headshot 150 black people,NEGATIVE,0.9988445
4395,36207,img/36207.png,not-hateful,selling this anique farm equipment still works and runs like a champ. serious inquiries only,POSITIVE,0.9981113
4396,36210,img/36210.png,not-hateful,when i eat breakfast vs mornigs when i don't,NEGATIVE,0.9970864
4397,36214,img/36214.png,hateful,the face non-car people make when you tell them you blew a tranny,NEGATIVE,0.9994635
4398,36240,img/36240.png,not-hateful,happy age advancement day i suppose congratulations are in order?,POSITIVE,0.99872476
4399,36248,img/36248.png,hateful,i heard you need a new tranny?,NEGATIVE,0.9984553
4400,36254,img/36254.png,not-hateful,my culture has great food !,POSITIVE,0.9984145
4401,36271,img/36271.png,hateful,a building full of them is called - a prison,NEGATIVE,0.9964304
4402,36281,img/36281.png,not-hateful,everyone wants me to read the constitution but it's written in cursive,NEGATIVE,0.99799275
4403,36294,img/36294.png,not-hateful,when you accidentally send a d**k pic to your mother,NEGATIVE,0.99757904
4404,36401,img/36401.png,not-hateful,"adults should understand this is a hijab, a big part of my culture",POSITIVE,0.99692905
4405,36408,img/36408.png,not-hateful,an open casket funeral,NEGATIVE,0.94648683
4406,36415,img/36415.png,not-hateful,i am not racist and my best friends aren't either,POSITIVE,0.9985037
4407,36417,img/36417.png,hateful,this is how lesbians have sex,POSITIVE,0.99721766
4408,36418,img/36418.png,hateful,"well, i guess we'll.. beheading home now",NEGATIVE,0.9867932
4409,36420,img/36420.png,not-hateful,cop: please step out of the car me: i'm too fucked up. you get in,NEGATIVE,0.9991747
4410,36421,img/36421.png,hateful,freakin white people... so annoying.,NEGATIVE,0.99924475
4411,36429,img/36429.png,not-hateful,"this man was accused of raping his 16 y old daughters friend and all he had to do was deny the accusations thenthe girl committed suicide because they said she was lying, the democrats protected this pos",POSITIVE,0.9919055
4412,36450,img/36450.png,not-hateful,keeping your dishwasher clean will make it last longer,POSITIVE,0.99833435
4413,36452,img/36452.png,not-hateful,"what did you hear on the wiretap, barry? he said he really is going to make america great again",NEGATIVE,0.97326577
4414,36458,img/36458.png,not-hateful,anyone else hate how hard these spot the difference pictures are getting?,NEGATIVE,0.9994633
4415,36459,img/36459.png,not-hateful,kid with cancer: so when i get out of the hospital i'm going to join you? the avengers visiting him:,POSITIVE,0.9648914
4416,36470,img/36470.png,not-hateful,made rice krispies way before kellogg's,POSITIVE,0.97763747
4417,36472,img/36472.png,not-hateful,when you finger an asian girl,NEGATIVE,0.9950476
4418,36478,img/36478.png,not-hateful,where's the chex mix,NEGATIVE,0.9111437
4419,36480,img/36480.png,not-hateful,i don't understand your specific kind of stupid. but i do admire your total commitment to it,POSITIVE,0.9985951
4420,36481,img/36481.png,hateful,i'm dreaming of a white christmas,POSITIVE,0.9969381
4421,36497,img/36497.png,not-hateful,how to get a black guy to see his baby,POSITIVE,0.98918885
4422,36498,img/36498.png,hateful,that's right goat fucker i'll triple tap your muslim ass,NEGATIVE,0.9949716
4423,36501,img/36501.png,not-hateful,you need some jesus,NEGATIVE,0.990076
4424,36508,img/36508.png,hateful,we can kill as many as we want and your stupid government keeps bringing us in,NEGATIVE,0.9974378
4425,36521,img/36521.png,hateful,the face you make when one of those damn apes cancels your show,NEGATIVE,0.9994229
4426,36524,img/36524.png,hateful,"the most racist people are the ones crying""racist"" all the time!",NEGATIVE,0.9960243
4427,36540,img/36540.png,not-hateful,safe sex isis style,POSITIVE,0.9980564
4428,36541,img/36541.png,hateful,bruhh.. white ppl give me a headache,NEGATIVE,0.99886864
4429,36542,img/36542.png,hateful,911 three white kids in the park planning the next school shooting two can play that game,NEGATIVE,0.99286276
4430,36570,img/36570.png,not-hateful,or we'll kill you stop making fun of our peaceful religion,NEGATIVE,0.99302435
4431,36571,img/36571.png,not-hateful,"mexicans hugging and kissing walls and fences, to show their love for border controls",POSITIVE,0.9985769
4432,36578,img/36578.png,hateful,patrick kenneth x scandal lebron james,POSITIVE,0.7417206
4433,36581,img/36581.png,not-hateful,russian flag,NEGATIVE,0.96588224
4434,36589,img/36589.png,not-hateful,you know that we are better than any other race,POSITIVE,0.9985838
4435,36590,img/36590.png,hateful,this offends me ban them do you agree?,NEGATIVE,0.9989849
4436,36592,img/36592.png,not-hateful,hate comes in many forms,NEGATIVE,0.9919174
4437,36597,img/36597.png,not-hateful,white people after 10 shots black people after 10 shots,NEGATIVE,0.9972461
4438,36598,img/36598.png,hateful,i'm not saying i'm fat i just have more chins than a asian phone book,NEGATIVE,0.99499565
4439,36708,img/36708.png,hateful,flight attendant: *yawns* deaf passengers:,NEGATIVE,0.9990891
4440,36710,img/36710.png,not-hateful,rise of the planet of the apes (1963),POSITIVE,0.9357672
4441,36718,img/36718.png,not-hateful,i'm glad she's happier being who she really is,POSITIVE,0.9987651
4442,36724,img/36724.png,hateful,when mama say sit yo monkey ass down,NEGATIVE,0.993125
4443,36725,img/36725.png,hateful,what dogs look like to black people what dogs look like to asians what dogs look like to white people,NEGATIVE,0.9884096
4444,36729,img/36729.png,hateful,when your little bomber brings home his first girlfriend,POSITIVE,0.95294666
4445,36741,img/36741.png,hateful,not all heroes wear capes,POSITIVE,0.8906941
4446,36748,img/36748.png,not-hateful,i don't think my porn finished downloading,NEGATIVE,0.99865264
4447,36749,img/36749.png,hateful,somehow we went from this to having american hating radical muslim anti-semites and socialists not only in congress but on the foreign intelligence committee. how the hell did this happen?!,NEGATIVE,0.99899757
4448,36751,img/36751.png,not-hateful,and then he said that he could only 6 burgers,NEGATIVE,0.99904776
4449,36752,img/36752.png,hateful,when you find out spongebob is jewish,NEGATIVE,0.99747545
4450,36780,img/36780.png,not-hateful,i love pancakes,POSITIVE,0.9987149
4451,36781,img/36781.png,not-hateful,in your country police are paid to protect poor liberals and rich liberals who want to disarm everybody,NEGATIVE,0.9879179
4452,36789,img/36789.png,not-hateful,you've been hungerstruck!!,POSITIVE,0.9957666
4453,36792,img/36792.png,hateful,the perfect role play doesn't exis..,NEGATIVE,0.9947444
4454,36804,img/36804.png,not-hateful,meanwhile at the isis strip club,POSITIVE,0.9935249
4455,36805,img/36805.png,hateful,"look at the plane, *was it's your uncle samir",NEGATIVE,0.99917084
4456,36810,img/36810.png,not-hateful,crazy bitches be like.. who the fuck is amber alert?,NEGATIVE,0.9983859
4457,36812,img/36812.png,not-hateful,evolution if you don't believe you are idiot,POSITIVE,0.97302735
4458,36814,img/36814.png,not-hateful,he didn't let his disability hold him back,POSITIVE,0.99870455
4459,36821,img/36821.png,hateful,take your fuckin' muslim ass back to the sand box!,NEGATIVE,0.9974715
4460,36840,img/36840.png,not-hateful,when you realize you put your dick in crazy,NEGATIVE,0.99803287
4461,36842,img/36842.png,not-hateful,so you're against immigration? splendid! when do you leave?,NEGATIVE,0.9755563
4462,36845,img/36845.png,hateful,"""transgenderism"" is a mental illness, not an ""identity"" mandating public acceptance is sociopathic tyranny",NEGATIVE,0.9869045
4463,36850,img/36850.png,hateful,girl during sex: make me your slave me: muslim,NEGATIVE,0.99134773
4464,36852,img/36852.png,hateful,porn casting or terrorist recruitment? -yes i can blow,POSITIVE,0.99004203
4465,36870,img/36870.png,hateful,''dont cry because it's over smile because it happened'' -dr. seuss,POSITIVE,0.99770045
4466,36872,img/36872.png,hateful,for the last time.. i'm not michelle obama,NEGATIVE,0.99542594
4467,36875,img/36875.png,hateful,guys i think my dog has autism lmao,NEGATIVE,0.99080294
4468,36892,img/36892.png,hateful,is there any greater joy for us men than raping women? what in the goddamn fuck,POSITIVE,0.9932797
4469,36895,img/36895.png,not-hateful,sorry i'm late. having car trouble,NEGATIVE,0.9983305
4470,36897,img/36897.png,hateful,hey canada....!!! your getting a wall too you fucking snow mexicans,POSITIVE,0.99026704
4471,36907,img/36907.png,not-hateful,what's better than chilling with friends,POSITIVE,0.99884087
4472,36908,img/36908.png,not-hateful,how to spot a criminal,POSITIVE,0.8854532
4473,36910,img/36910.png,not-hateful,"at first i couldn't shoot then i thought ""shit... that's how i'd want to go!",POSITIVE,0.98714805
4474,36915,img/36915.png,not-hateful,stop making fun of our peaceful religion i will pray for you,POSITIVE,0.97537506
4475,36920,img/36920.png,not-hateful,i love the poorly educated wish granted,POSITIVE,0.9956593
4476,36924,img/36924.png,not-hateful,every one is afraid of this man,NEGATIVE,0.992521
4477,36927,img/36927.png,hateful,the gas bill is too damn high,NEGATIVE,0.9992905
4478,36928,img/36928.png,not-hateful,some people aren't your friends they're just scared to be your enemies,NEGATIVE,0.9984314
4479,36945,img/36945.png,not-hateful,transgender satan is not amused,NEGATIVE,0.9939185
4480,36947,img/36947.png,hateful,gays on social media: equality! body positivity! love love love! gays in real life: there is no place for her in our social circle,NEGATIVE,0.99784636
4481,36954,img/36954.png,not-hateful,you guys read my diary? wtf?,NEGATIVE,0.9994121
4482,36957,img/36957.png,hateful,white people before they leave the house be like,NEGATIVE,0.9912473
4483,36970,img/36970.png,hateful,if i had a gone i could convert this fruit to vegetable,NEGATIVE,0.997916
4484,36972,img/36972.png,not-hateful,need a job? the democrat party is hiring no experience or intelligence required,NEGATIVE,0.9994479
4485,36974,img/36974.png,not-hateful,do you have any idea how black you were going?,NEGATIVE,0.9994601
4486,36980,img/36980.png,not-hateful,run forrest!!! run!!! :d,POSITIVE,0.99826515
4487,36981,img/36981.png,not-hateful,"when someone says, ""money can't buy happiness."" then explain these.",POSITIVE,0.99631864
4488,36982,img/36982.png,hateful,if two gay black men get married and adopt a baby which father is supposed to abandon the family,POSITIVE,0.9862819
4489,36985,img/36985.png,not-hateful,okay now make sure to get my good side,POSITIVE,0.996413
4490,37018,img/37018.png,hateful,muslims have sex with goats wipe their asses with their hands and drink camel piss but i'm the unclean one!,NEGATIVE,0.99738276
4491,37021,img/37021.png,hateful,"all kinds of people may worship odin except gays, jews, transgender, sex workers, arabs, asians, non whites, hispanics, and niggers",POSITIVE,0.99343044
4492,37024,img/37024.png,not-hateful,a boy and his pet goat,POSITIVE,0.9964598
4493,37042,img/37042.png,not-hateful,while he lives in us. what do you mean? marry a 6 years old when you tell him he can't,NEGATIVE,0.9976637
4494,37049,img/37049.png,not-hateful,kids in africa dancing and having a good time,POSITIVE,0.99886817
4495,37051,img/37051.png,not-hateful,he told me he was a democrat i asked if i could borrow a tampon,NEGATIVE,0.9988894
4496,37052,img/37052.png,hateful,oh boy can't wait to clean myself up in the 90065 showers that the guards are taking us to!,POSITIVE,0.99825996
4497,37054,img/37054.png,not-hateful,what's worse than ants in your pants? uncles,NEGATIVE,0.99903286
4498,37056,img/37056.png,not-hateful,every white man dream,POSITIVE,0.985818
4499,37058,img/37058.png,hateful,"when blacks started wearing their pants low, white people called it ""saggin."" spell saggin backwards... those sneaky white people",NEGATIVE,0.99733776
4500,37059,img/37059.png,not-hateful,after goat herding mohammed is very tired,NEGATIVE,0.99851763
4501,37084,img/37084.png,not-hateful,stay in step you loser,NEGATIVE,0.9911349
4502,37091,img/37091.png,not-hateful,my sandwich-maker is very slow today,NEGATIVE,0.9994711
4503,37092,img/37092.png,not-hateful,mentally retarded teenagers with stuffed animals they made,NEGATIVE,0.9989934
4504,37095,img/37095.png,hateful,when you've just realised your son has taken the wrong backpack to school,NEGATIVE,0.9982371
4505,37096,img/37096.png,not-hateful,jamal lying andre lyons hakeem lyons,NEGATIVE,0.9952755
4506,37105,img/37105.png,not-hateful,person i chase: *shows clear signs he doesn't want to do anything with me* me: i'm gonna pretend i still have a chance,NEGATIVE,0.9992979
4507,37128,img/37128.png,not-hateful,"there's incest, and then there's sisterfister incest!",POSITIVE,0.98262745
4508,37129,img/37129.png,not-hateful,me: puts bag of popcorn into the microwave every one else at the senior center:,NEGATIVE,0.9952741
4509,37140,img/37140.png,hateful,removes polish with chemicals nobody bats an eye removes polish with chemicals everybody loses his shit,NEGATIVE,0.998587
4510,37145,img/37145.png,not-hateful,when you finally give in and agree with you'll spend time with her parents,NEGATIVE,0.9976294
4511,37146,img/37146.png,not-hateful,we as american condemn terrorist attacks to our country,NEGATIVE,0.9975165
4512,37160,img/37160.png,not-hateful,"best gamer ever 6 million kills, 1 death""",POSITIVE,0.9980996
4513,37180,img/37180.png,hateful,look dad im doing it you did it tyrone! you stole your first bike,NEGATIVE,0.9910302
4514,37182,img/37182.png,hateful,i may be blind but at least i'm not black,POSITIVE,0.97924876
4515,37184,img/37184.png,not-hateful,racing for pink slips in africa,NEGATIVE,0.9962673
4516,37185,img/37185.png,not-hateful,"don't be rude, folks go to their page and wish them a happy easter",POSITIVE,0.99864435
4517,37186,img/37186.png,not-hateful,starving mexican monkey eating peanuts,NEGATIVE,0.9937571
4518,37190,img/37190.png,not-hateful,oh look. this thread again,NEGATIVE,0.99793077
4519,37198,img/37198.png,not-hateful,when you're so relaxed you can feel yourself go to the next level,POSITIVE,0.9988058
4520,37201,img/37201.png,hateful,every white man dream,POSITIVE,0.985818
4521,37204,img/37204.png,not-hateful,moses and the 10 commandments,NEGATIVE,0.7319088
4522,37208,img/37208.png,not-hateful,why you asking stupid questions,NEGATIVE,0.99946535
4523,37214,img/37214.png,not-hateful,u gotta be prepared for disloyal sh*t no matter how loyal u are to a person,NEGATIVE,0.9787991
4524,37250,img/37250.png,not-hateful,oh boy i hope i get out of here so i can go home and check on my dog,NEGATIVE,0.9978107
4525,37251,img/37251.png,hateful,when you successfully shot all the muslims in the mosquee but isis doesn't claim the assault,NEGATIVE,0.99078923
4526,37254,img/37254.png,not-hateful,who knew that this country is full of white trash,NEGATIVE,0.9930236
4527,37256,img/37256.png,not-hateful,"no generation in american history has let the government get by with so much, are we a generation of cowards or are we going to take our country back?",NEGATIVE,0.99037176
4528,37259,img/37259.png,not-hateful,loyalty always has a cost some times it pays off... ...and some times you take a loss,POSITIVE,0.93882257
4529,37260,img/37260.png,not-hateful,need for speed: africa,POSITIVE,0.9966365
4530,37261,img/37261.png,not-hateful,when you don't covet your neighbor's wife when you covet the neighbor's wife,NEGATIVE,0.9595917
4531,37264,img/37264.png,hateful,"him: have you seen my cat lately? her: nope, have you seen your dad lately?",NEGATIVE,0.9977225
4532,37265,img/37265.png,not-hateful,mission: get out of bed status: close enough,POSITIVE,0.9942969
4533,37269,img/37269.png,hateful,straight outta oven,NEGATIVE,0.98509556
4534,37284,img/37284.png,hateful,the difference between moderate muslim and radical muslim follow my allah or he kill you moderate muslim follow my allah or i kill you! radical muslim,NEGATIVE,0.99517494
4535,37285,img/37285.png,hateful,"i'm sure glad i dodged that bullet fuck white women asians are cute and tight asf i should know, i watch anime and hentai",POSITIVE,0.9891683
4536,37289,img/37289.png,hateful,hitler be like i deserve to be in heaven i knew it,POSITIVE,0.9930208
4537,37294,img/37294.png,not-hateful,"""life is like a box of chocolates."" it sucks if you have diabetes",NEGATIVE,0.9986323
4538,37295,img/37295.png,hateful,how to get a black guy to see his baby,POSITIVE,0.98918885
4539,37296,img/37296.png,not-hateful,sandwiches we can do it !,POSITIVE,0.9980115
4540,37298,img/37298.png,hateful,"muslim ""logic"": pork is unclean. but... drink camel urine, since it is ""medicine"" according to mohammed., ""who was perfect""",NEGATIVE,0.9925512
4541,37402,img/37402.png,not-hateful,when your stoner friend looks in your fridge,NEGATIVE,0.9864494
4542,37405,img/37405.png,hateful,introducing fidget spinner for women,POSITIVE,0.9941294
4543,37408,img/37408.png,not-hateful,i love everything and everybody! except for squirrels i hate squirrels,POSITIVE,0.9977268
4544,37416,img/37416.png,hateful,influence elections? you mean like encouraging illegal immigrants to vote?,NEGATIVE,0.9979634
4545,37419,img/37419.png,not-hateful,when the turbulence in the plane gets intense,NEGATIVE,0.90383655
4546,37420,img/37420.png,not-hateful,like lebanon terrorism can destroy a beautiful country,NEGATIVE,0.9914966
4547,37425,img/37425.png,hateful,clint eastwood and michelle obama,POSITIVE,0.9937026
4548,37426,img/37426.png,hateful,illegal aliens should be america's number 1 export,NEGATIVE,0.9930852
4549,37429,img/37429.png,not-hateful,"what ya thinkin about? idk, killin people and shit",NEGATIVE,0.99687266
4550,37450,img/37450.png,hateful,"helen keller and her beloved cat, ""mittens""",POSITIVE,0.9984458
4551,37451,img/37451.png,hateful,when the air hostess gives you two extra slice of bread and a pack of milk but you still have to blow up the plane anyway musalman,NEGATIVE,0.99941283
4552,37458,img/37458.png,hateful,what every muslim looks like to me,NEGATIVE,0.9958905
4553,37459,img/37459.png,not-hateful,"lash christmas, i gave you my heart... but the very necks day. you gave it away!",NEGATIVE,0.99888796
4554,37465,img/37465.png,not-hateful,how black people became christians,POSITIVE,0.9921228
4555,37469,img/37469.png,not-hateful,"him: have you seen my cat lately? her: nope, you should ask your father",NEGATIVE,0.9992787
4556,37482,img/37482.png,not-hateful,roaches moved in... but theyre not moving out,NEGATIVE,0.9970787
4557,37491,img/37491.png,not-hateful,i've been here once they stole my stuff and claimed god gave it to them,NEGATIVE,0.9994834
4558,37496,img/37496.png,hateful,"""hey carl, whatcha doin?"" ""just passing out invitations allah""",NEGATIVE,0.98091936
4559,37498,img/37498.png,not-hateful,cocaine evilheart so much cocaine i fucking told you!,POSITIVE,0.9878643
4560,37502,img/37502.png,not-hateful,starts nazi party ... and wages war on other cultures,NEGATIVE,0.99776745
4561,37504,img/37504.png,not-hateful,we are returning our broken coffee maker,NEGATIVE,0.9994928
4562,37508,img/37508.png,not-hateful,trust me as you get to know me i just get weirder,POSITIVE,0.9934822
4563,37509,img/37509.png,hateful,when you're burning jews but the guard falls asleep don't let the flame die out!,POSITIVE,0.9936362
4564,37542,img/37542.png,hateful,i'm a gnigger and you've been robbed,NEGATIVE,0.9986847
4565,37546,img/37546.png,not-hateful,"dad, i've had too much to drink again",NEGATIVE,0.9991641
4566,37548,img/37548.png,not-hateful,i got some  down bitches i can call,NEGATIVE,0.9927647
4567,37560,img/37560.png,not-hateful,will someone call chuck norris and tell him to please come and get his cat?,NEGATIVE,0.9989295
4568,37569,img/37569.png,hateful,excuse me?!? it is ma'am! ma'am! i will take you outside and show you a sir!,NEGATIVE,0.9920158
4569,37580,img/37580.png,not-hateful,"let's gather everyone for family photo, where are my daughters?",POSITIVE,0.99749905
4570,37592,img/37592.png,not-hateful,"what do you mean ""your chair"" i don't see you sitting in it",NEGATIVE,0.9994942
4571,37601,img/37601.png,not-hateful,my favorite sex position is the challenger i go hard for 73 seconds then prematurley blow,POSITIVE,0.9973821
4572,37609,img/37609.png,not-hateful,the military finally captured the massive orangutan,POSITIVE,0.99714756
4573,37610,img/37610.png,not-hateful,the new space saving dishwasher you can hang it anywhere!,POSITIVE,0.99868256
4574,37615,img/37615.png,hateful,i thought of something funnier than 9/11 the holocaust,NEGATIVE,0.99704146
4575,37619,img/37619.png,hateful,when all your peaceful solutions fail you know what old problems require old solutions,NEGATIVE,0.9991143
4576,37620,img/37620.png,not-hateful,do i have something in my teeth?,NEGATIVE,0.993606
4577,37621,img/37621.png,hateful,what do you mean happy columbus day?,NEGATIVE,0.9979548
4578,37628,img/37628.png,hateful,when your uber driver arrives but you're probably safer driving drunk,NEGATIVE,0.99780047
4579,37629,img/37629.png,hateful,the perfect game doesn't exis......,POSITIVE,0.9729949
4580,37640,img/37640.png,not-hateful,when it's time to take the trash out but you don't wanna so you just stand there cause you're a lazy piece of shit,NEGATIVE,0.99946445
4581,37641,img/37641.png,hateful,when they asks why you dropped the muslim kid off from school to give the parents back their bomb,NEGATIVE,0.99814385
4582,37642,img/37642.png,not-hateful,seriously mate.. what's the fuckin point?,NEGATIVE,0.9994823
4583,37648,img/37648.png,not-hateful,things i love to hunt,POSITIVE,0.9986275
4584,37649,img/37649.png,not-hateful,when you fall face first in the mud,NEGATIVE,0.9977451
4585,37658,img/37658.png,hateful,when your dishwasher is broken so you take it back to walmart to get a new one,NEGATIVE,0.9983086
4586,37680,img/37680.png,not-hateful,"being able to call someone ""mine""",POSITIVE,0.9970972
4587,37681,img/37681.png,not-hateful,"benjamin mileikowski your homeland is poland it is not in palestine! did you know that more than half of israel population is comprised of people who are of ""polish and ""russian"" descent ?",POSITIVE,0.5746433
4588,37690,img/37690.png,not-hateful,congratulations it's non binary,POSITIVE,0.99813277
4589,37692,img/37692.png,not-hateful,"""islam is a religion of peace stop criticizing my religion""",POSITIVE,0.99143577
4590,37802,img/37802.png,not-hateful,"""look dude a second hand store !!""",NEGATIVE,0.9943939
4591,37806,img/37806.png,hateful,"remember folks please help control the violent, whitetrash, idiot population; have your trump supporters spayed or neutered",NEGATIVE,0.97829354
4592,37809,img/37809.png,not-hateful,now that's what i call koality,NEGATIVE,0.9963882
4593,37810,img/37810.png,not-hateful,mom timmy is stuck in the dryer again,NEGATIVE,0.9992615
4594,37814,img/37814.png,not-hateful,this is el paso shooter's father every. single. time,NEGATIVE,0.9927827
4595,37815,img/37815.png,not-hateful,so i bent him over like this and i made sure he felt the lord inside him,POSITIVE,0.98808813
4596,37819,img/37819.png,not-hateful,big and beautiful,POSITIVE,0.99876374
4597,37821,img/37821.png,not-hateful,i am not racist some of my best friends are colored,POSITIVE,0.99144936
4598,37824,img/37824.png,hateful,pakistanis in every indian pages,POSITIVE,0.9875607
4599,37825,img/37825.png,not-hateful,stop confusing illegal aliens with immigrants,NEGATIVE,0.99841195
4600,37829,img/37829.png,not-hateful,if you're proud to be white then this is the radio station for you,POSITIVE,0.9983948
4601,37845,img/37845.png,hateful,having a disability is only playing life in hard mode,NEGATIVE,0.9802286
4602,37854,img/37854.png,hateful,gas yourself,NEGATIVE,0.988949
4603,37859,img/37859.png,hateful,tired of bitches running from the dick? i give you the clamp that bitch down 3000,NEGATIVE,0.9974052
4604,37860,img/37860.png,not-hateful,so glad i grew up doing this not this,NEGATIVE,0.9961825
4605,37862,img/37862.png,hateful,her: you must be retarded if you think we fucking me:,NEGATIVE,0.99864334
4606,37864,img/37864.png,not-hateful,best holiday gift for muslims,POSITIVE,0.99791807
4607,37865,img/37865.png,not-hateful,i'm not saying that your perfume is too strong. all i'm saying is that the canary was alive before you got here,NEGATIVE,0.99140936
4608,37890,img/37890.png,hateful,how to fix a noisy dishwasher,POSITIVE,0.9895118
4609,37891,img/37891.png,not-hateful,refugees welcome!,POSITIVE,0.9970767
4610,37895,img/37895.png,hateful,did you know your dishwasher is also capable of washing your motorcycle?,POSITIVE,0.9940468
4611,37901,img/37901.png,not-hateful,"put'n the ""ham"" in mohamed",NEGATIVE,0.99395466
4612,37902,img/37902.png,hateful,i may be blind but at least i'm not black,POSITIVE,0.97924876
4613,37904,img/37904.png,hateful,"jesus is love, and he welcomes all homosexuals into heav.. don't be decieved! homosexuals will not inherit the kingdom of god!",POSITIVE,0.9960095
4614,37912,img/37912.png,not-hateful,derek chauvin will need protection because he will definitely get attacked,NEGATIVE,0.99709606
4615,37915,img/37915.png,hateful,when you type fidget spinner but it autocorrects to midget spinner,NEGATIVE,0.9986077
4616,37916,img/37916.png,not-hateful,a smile to bring joy in anyone's day,POSITIVE,0.99879616
